代號,名稱,TESG評等季度_x,TESG評等公告日_x,採用永續報告書年度_x,採用永續報告書是否驗證_x,交易所產業名_x,SASB主產業_x,SASB子產業_x,TESG等級,TESG分數,TESG升降等,TESG全產業排名,TESG_SASB主產業排名,TESG_SASB子產業排名,TESG_交易所產業排名,事件雷達轉換計分,環境構面分數,社會構面分數,公司治理構面分數,環境構面_SASB主產業排名,環境構面_SASB子產業排名,社會構面_SASB主產業排名,社會構面_SASB子產業排名,公司治理構面_SASB主產業排名,公司治理構面_SASB子產業排名,年度,TESG評等季度_y,TESG評等公告日_y,採用永續報告書年度_y,採用永續報告書是否驗證_y,交易所產業名_y,SASB主產業_y,SASB子產業_y,溫室氣體排放_分數,能源管理_分數,用水及廢水管理_分數,廢棄物及有毒物質管理_分數,環境構面揭露項_分數,人權及社區關係_分數,資料安全_分數,產品品質及安全_分數,員工資訊統計_分數,員工健康及安全_分數,社會構面揭露項_分數,控制股權與席次_分數,公平對待利害關係人_分數,公司治理資訊透明度_分數,公司治理構面揭露項_分數,管理領導_分數,商業模式和創新程度_分數,溫室氣體排放_SASB主產業排名,溫室氣體排放_SASB子產業排名,能源管理_SASB主產業排名,能源管理_SASB子產業排名,用水及廢水管理_SASB主產業排名,用水及廢水管理_SASB子產業排名,廢棄物及有毒物質管理_SASB主產業排名,廢棄物及有毒物質管理_SASB子產業排名,環境構面揭露項_SASB主產業排名,環境構面揭露項_SASB子產業排名,人權及社區關係_SASB主產業排名,人權及社區關係_SASB子產業排名,資料安全_SASB主產業排名,資料安全_SASB子產業排名,產品品質及安全_SASB主產業排名,產品品質及安全_SASB子產業排名,員工資訊統計_SASB主產業排名,員工資訊統計_SASB子產業排名,員工健康及安全_SASB主產業排名,員工健康及安全_SASB子產業排名,社會構面揭露項_SASB主產業排名,社會構面揭露項_SASB子產業排名,控制權與席次_SASB主產業排名,控制權與席次_SASB子產業排名,公平對待利害關係人_SASB主產業排名,公平對待利害關係人_SASB子產業排名,公司治理資訊透明度_SASB主產業排名,公司治理資訊透明度_SASB子產業排名,公司治理構面揭露項_SASB主產業排名,公司治理構面揭露項_SASB子產業排名,管理領導_SASB主產業排名,管理領導_SASB子產業排名,商業模式和創新程度_SASB主產業排名,商業模式和創新程度_SASB子產業排名,簽證事務所,事務所_產業市佔率_家數／上市櫃興櫃家數 %,事務所_產業市佔率_營收／上市櫃興櫃營收 %,事務所_產業市佔率_資產／上市櫃興櫃資產 %,事務所_產業市佔率排名_家數(上市櫃興櫃),事務所_產業市佔率排名_營收(上市櫃興櫃),事務所_產業市佔率排名_資產(上市櫃興櫃),CPA1_產業市佔率_家數／上市櫃興櫃家數 %,CPA1_產業市佔率_營收／上市櫃興櫃營收 %,CPA1_產業市佔率_資產／上市櫃興櫃資產 %,CPA1_產業市佔率排名_家數(上市櫃興櫃),CPA1_產業市佔率排名_營收(上市櫃興櫃),CPA1_產業市佔率排名_資產(上市櫃興櫃),CPA2_產業市佔率_家數／上市櫃興櫃家數 %,CPA2_產業市佔率_營收／上市櫃興櫃營收 %,CPA2_產業市佔率_資產／上市櫃興櫃資產 %,CPA2_產業市佔率排名_家數(上市櫃興櫃),CPA2_產業市佔率排名_營收(上市櫃興櫃),CPA2_產業市佔率排名_資產(上市櫃興櫃),事務所_產業市佔率_家數／公發家數 %,事務所_產業市佔率_營收／公發營收 %,事務所_產業市佔率_資產／公發資產 %,事務所_產業市佔率排名_家數(公發),事務所_產業市佔率排名_營收(公發),事務所_產業市佔率排名_資產(公發),CPA1_產業市佔率_家數／公發家數 %,CPA1_產業市佔率_營收／公發營收 %,CPA1_產業市佔率_資產／公發資產 %,CPA1_產業市佔率排名_家數(公發),CPA1_產業市佔率排名_營收(公發),CPA1_產業市佔率排名_資產(公發),CPA2_產業市佔率_家數／公發家數 %,CPA2_產業市佔率_營收／公發營收 %,CPA2_產業市佔率_資產／公發資產 %,CPA2_產業市佔率排名_家數(公發),CPA2_產業市佔率排名_營收(公發),CPA2_產業市佔率排名_資產(公發),市值_avg,ROA_avg
2883,凱基金,2020/12,2022/03/31,2019.0,Y,金融業,金融,保險,A,64.0,↑,,,,,96.09,72.92,70.9,55.38,,,,,,,2020,2020/12,2022/03/31,2019.0,Y,金融業,金融,保險,91.67,84.44,76.11,41.11,71.66,77.22,77.78,37.78,81.67,66.11,70.98,5.56,52.22,92.78,70.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,50.0,50.53,54.43,1,1,1,3.75,4.65,5.23,5,7,7,3.75,8.87,5.66,5,5,6,32.26,45.05,47.26,1,1,1,2.56,2.72,3.39,11,12,12,2.56,5.1,4.0,11,6,7,129845616.0,0.365
2883,凱基金,2019/12,2022/03/31,2018.0,Y,金融業,金融,保險,B+,61.13,↑,,,,,60.58,73.34,71.11,49.12,,,,,,,2019,2019/12,2022/03/31,2018.0,Y,金融業,金融,保險,87.5,86.96,91.85,41.85,,88.59,79.89,40.22,83.15,66.85,,2.72,54.89,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,52.5,50.29,53.97,1,1,1,1.25,3.79,2.19,17,9,14,6.25,10.08,9.05,1,4,2,36.29,44.92,46.61,1,1,1,1.0,2.04,1.27,27,14,22,4.5,6.26,7.17,2,5,3,144951424.25,0.4675
2883,凱基金,2018/12,2022/03/31,2017.0,Y,金融業,金融,保險,B,54.22,-,,,,,56.95,58.62,72.9,36.02,,,,,,,2018,2018/12,2022/03/31,2017.0,Y,金融業,金融,保險,73.08,39.01,74.18,43.41,,90.66,80.77,70.33,74.18,57.69,,0.55,3.85,77.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,31.13,39.63,1,1,1,1.25,4.36,2.13,19,10,15,3.75,5.66,6.15,4,6,5,32.28,25.04,32.65,1,3,1,1.98,2.25,1.27,15,16,26,3.47,3.53,4.95,5,11,6,159258405.75,0.405
2883,凱基金,2017/12,2022/03/31,2016.0,Y,金融業,金融,保險,B,55.01,↑,,,,,56.67,31.74,78.55,39.6,,,,,,,2017,2017/12,2022/03/31,2016.0,Y,金融業,金融,保險,0.55,41.21,0.55,43.96,,90.66,85.16,65.93,93.96,81.87,,0.55,3.3,92.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,48.72,26.27,39.78,1,3,1,1.28,1.55,2.01,18,13,17,3.85,8.24,7.71,4,3,2,35.25,22.05,32.87,1,3,2,1.87,0.83,1.17,15,22,29,2.8,4.4,5.08,9,10,6,136358141.5,0.4675
2883,凱基金,2016/12,2022/03/31,2015.0,Y,金融業,金融,保險,C,47.0,-,,,,,50.0,47.35,58.71,36.21,,,,,,,2016,2016/12,2022/03/31,2015.0,Y,金融業,金融,保險,63.04,45.11,14.67,46.74,,89.67,42.39,25.0,94.02,66.85,,1.63,6.52,74.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,24.12,39.16,1,3,1,1.25,0.45,0.82,20,33,30,3.75,6.85,6.77,3,5,4,36.67,20.96,32.83,1,3,2,2.34,0.32,0.65,12,36,33,4.21,5.97,6.03,3,5,3,121710425.75,0.385
2884,玉山金,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,B+,59.76,-,,,,,83.09,54.12,63.03,58.24,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,0.57,98.85,8.62,86.21,70.79,86.78,30.46,69.54,77.59,94.83,72.08,16.67,53.45,91.95,70.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,53.85,55.56,55.85,1,1,1,2.56,0.99,2.63,6,19,17,5.13,1.21,3.1,1,15,15,34.07,46.71,47.29,1,1,1,1.91,0.94,2.23,15,24,18,2.39,1.06,2.44,8,22,15,384888227.5,0.2925
2884,玉山金,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,B+,60.83,↓,,,,,68.82,53.72,69.99,54.33,,,,,,,2021,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,0.57,97.16,7.39,88.07,69.99,87.5,68.75,17.61,72.16,99.43,72.99,15.34,55.11,73.86,72.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,51.28,53.2,55.48,1,1,1,5.13,1.71,5.44,2,15,5,2.56,0.95,2.57,6,17,16,32.56,44.51,47.16,1,1,1,3.57,1.64,5.12,4,18,6,2.55,0.96,2.27,9,22,15,346084637.5,0.4275
2884,玉山金,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,A,65.71,-,,,,,84.8,55.64,75.99,58.94,,,,,,,2020,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,0.56,98.33,9.44,91.11,73.0,88.33,77.78,47.78,75.56,93.89,73.0,17.78,52.22,92.78,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,50.0,50.53,54.43,1,1,1,6.25,1.71,5.7,1,15,5,2.5,0.86,2.47,10,19,15,32.26,45.05,47.26,1,1,1,3.59,1.59,4.91,8,18,5,2.05,0.95,2.22,14,22,17,311900535.0,0.435
2884,玉山金,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,A,65.55,-,,,,,66.35,66.51,73.73,57.82,,,,,,,2019,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,4.89,99.46,75.54,91.85,,89.67,79.89,40.22,80.43,92.93,,20.11,54.89,94.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,52.5,50.29,53.97,1,1,1,6.25,1.9,5.54,1,15,7,2.5,0.89,2.31,10,20,13,36.29,44.92,46.61,1,1,1,3.5,1.69,4.7,8,18,8,1.5,0.82,1.96,20,24,16,291983425.0,0.5425
2884,玉山金,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,A,65.07,-,,,,,66.2,64.19,72.31,58.69,,,,,,,2018,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,1.65,98.9,65.38,93.41,,87.36,80.77,37.91,81.32,80.77,,21.43,56.04,95.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,31.13,39.63,1,1,1,1.25,0.82,1.8,19,24,20,2.5,0.85,1.95,11,22,19,32.28,25.04,32.65,1,3,1,0.99,0.8,1.69,28,28,21,1.49,0.82,1.77,18,27,20,219355246.25,0.52
2884,玉山金,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,A,62.23,-,,,,,65.83,68.41,64.48,58.56,,,,,,,2017,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,10.44,98.9,78.57,93.96,,87.36,43.96,65.93,82.97,88.46,,22.53,57.14,92.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,48.72,26.27,39.78,1,3,1,1.28,0.71,1.74,18,26,23,2.56,0.75,1.93,9,24,19,35.25,22.05,32.87,1,3,2,0.93,0.67,1.61,31,28,23,1.4,0.68,1.7,19,27,21,179024346.25,0.475
2884,玉山金,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,A,62.03,-,,,,,64.59,84.55,59.76,58.22,,,,,,,2016,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,72.28,99.46,99.46,96.74,,88.59,42.39,25.0,86.41,85.33,,21.2,56.52,92.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,24.12,39.16,1,3,1,1.25,0.72,1.73,20,26,22,2.5,0.76,1.91,9,24,20,36.67,20.96,32.83,1,3,2,0.93,0.65,1.58,28,28,24,1.4,0.67,1.67,21,26,23,152880095.0,0.4775
2885,元大金,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,A,67.25,-,,,,,77.85,80.85,73.14,58.31,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,投資銀行與經紀商,59.2,91.38,99.43,86.21,71.26,82.76,83.91,28.16,97.13,72.99,64.25,21.26,53.45,91.95,66.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,17.95,7.65,14.45,3,3,3,2.56,2.28,4.3,6,11,10,2.56,2.42,4.36,6,10,8,20.74,12.19,16.18,2,3,3,2.87,1.87,3.65,3,14,9,1.44,1.75,3.19,21,17,11,268806255.5,0.5175
2885,元大金,2021/12,2022/03/31,2020.0,Y,金融業,金融,投資銀行與經紀商,A,65.64,↑,,,,,84.05,82.8,71.49,55.83,,,,,,,2021,2021/12,2022/03/31,2020.0,Y,金融業,金融,投資銀行與經紀商,63.07,98.86,99.43,88.07,69.14,87.5,68.75,47.73,94.89,74.43,67.05,25.57,55.11,73.86,68.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,17.95,7.88,14.56,3,3,3,2.56,2.61,4.27,6,10,11,1.28,1.74,1.91,17,14,18,19.38,11.95,16.32,3,3,3,1.53,1.59,3.09,19,19,12,2.55,1.03,1.45,9,21,21,301463542.25,0.875
2885,元大金,2020/12,2022/03/31,2019.0,Y,金融業,金融,投資銀行與經紀商,B+,60.78,↑,,,,,97.33,82.56,62.33,53.69,,,,,,,2020,2020/12,2022/03/31,2019.0,Y,金融業,金融,投資銀行與經紀商,62.78,95.0,98.33,91.11,69.82,89.44,36.11,37.78,98.33,83.89,70.29,5.56,52.22,92.78,64.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,17.5,6.79,14.1,3,3,3,2.5,2.21,4.15,10,14,11,2.5,1.6,1.86,10,17,17,24.19,13.25,17.03,2,3,3,1.54,1.46,3.06,18,20,15,5.64,4.79,3.32,1,8,13,212650198.75,0.62
2885,元大金,2019/12,2022/03/31,2018.0,Y,金融業,金融,投資銀行與經紀商,B,53.15,↑,,,,,58.02,79.15,45.08,53.74,,,,,,,2019,2019/12,2022/03/31,2018.0,Y,金融業,金融,投資銀行與經紀商,59.24,90.76,97.28,91.85,,87.5,5.43,10.87,99.46,61.41,,3.8,54.89,94.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.0,6.92,14.14,3,3,3,2.5,2.15,4.07,10,13,10,2.5,1.41,1.78,10,17,17,23.39,13.89,17.18,2,3,3,2.0,1.55,3.26,13,19,12,6.0,4.84,3.3,1,8,11,218745808.25,0.6275
2885,元大金,2018/12,2022/03/31,2017.0,Y,金融業,金融,投資銀行與經紀商,B-,50.25,-,,,,,52.53,70.99,41.99,52.38,,,,,,,2018,2018/12,2022/03/31,2017.0,Y,金融業,金融,投資銀行與經紀商,11.54,93.41,97.25,93.41,,85.16,4.95,10.44,85.16,51.1,,13.74,56.04,77.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.0,7.5,14.45,3,4,4,1.25,1.41,1.8,19,16,21,3.75,1.66,2.04,4,15,17,22.83,15.33,17.4,3,4,3,2.48,1.03,1.65,12,21,22,7.43,5.66,3.47,1,5,10,172700485.25,0.625
2885,元大金,2017/12,2022/03/31,2016.0,Y,金融業,金融,投資銀行與經紀商,B-,48.77,↓,,,,,29.17,81.19,42.7,56.5,,,,,,,2017,2017/12,2022/03/31,2016.0,Y,金融業,金融,投資銀行與經紀商,67.58,95.6,92.86,93.96,,85.16,7.14,9.34,73.08,64.29,,14.29,57.14,92.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.38,7.19,14.71,3,4,4,1.28,1.47,1.91,18,14,20,1.28,1.47,1.91,18,14,20,27.87,15.07,17.83,2,4,3,3.27,1.15,2.09,5,21,19,0.47,0.69,0.89,43,26,33,158904436.75,0.48500000000000004
2885,元大金,2016/12,2022/03/31,2015.0,Y,金融業,金融,投資銀行與經紀商,B,53.36,-,,,,,29.17,80.98,56.32,56.59,,,,,,,2016,2016/12,2022/03/31,2015.0,Y,金融業,金融,投資銀行與經紀商,92.93,91.3,67.93,96.74,,86.41,42.39,12.5,80.98,73.37,,14.67,56.52,92.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.0,7.23,15.23,3,4,4,1.25,1.42,1.98,20,16,17,1.25,1.42,1.98,20,16,17,26.67,15.22,17.75,2,4,3,4.21,1.04,2.05,3,20,20,0.93,4.76,2.45,28,11,17,135284745.0,0.4875
2886,兆豐金,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,B+,64.08,↓,,,,,87.41,68.71,68.03,59.26,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,13.22,93.1,85.63,86.21,66.2,87.93,66.67,37.93,94.83,60.34,65.95,50.0,53.45,68.97,64.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,17.95,7.65,14.45,3,3,3,2.56,2.28,4.3,6,11,10,1.28,0.87,2.47,20,21,19,20.74,12.19,16.18,2,3,3,2.87,1.87,3.65,3,14,9,1.44,0.94,2.28,21,25,17,480201257.0,0.275
2886,兆豐金,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,A,69.09,-,,,,,92.84,73.99,67.71,69.07,,,,,,,2021,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,59.66,89.2,69.32,88.07,66.29,85.8,68.75,2.84,96.02,75.57,70.93,54.55,55.11,94.89,71.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,17.95,7.88,14.56,3,3,3,3.85,1.76,5.21,5,13,6,1.28,0.77,2.63,17,24,15,19.38,11.95,16.32,3,3,3,6.12,1.74,5.32,1,17,5,2.55,0.82,2.67,9,24,13,449984143.75,0.4
2886,兆豐金,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,A,68.66,-,,,,,99.59,78.33,68.22,66.53,,,,,,,2020,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,70.56,91.67,89.44,91.11,56.22,83.89,77.78,1.67,90.56,80.56,62.9,57.22,52.22,92.78,63.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,17.5,6.79,14.1,3,3,3,3.75,1.63,5.09,5,16,8,1.25,0.76,2.56,18,20,14,24.19,13.25,17.03,2,3,3,5.13,1.58,4.77,2,19,6,1.54,0.76,2.42,18,23,16,397624824.75,0.38
2886,兆豐金,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,A,65.59,-,,,,,61.22,78.33,68.61,61.89,,,,,,,2019,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,65.76,94.02,83.15,91.85,,90.76,79.89,0.54,94.02,70.11,,53.8,54.89,76.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.0,6.92,14.14,3,3,3,3.75,1.92,5.19,7,14,8,2.5,1.1,2.69,10,18,12,23.39,13.89,17.18,2,3,3,4.5,1.84,4.85,2,16,7,2.0,1.03,2.52,13,20,14,402214765.25,0.5225
2886,兆豐金,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,A,65.77,↑,,,,,60.99,74.9,69.54,62.54,,,,,,,2018,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,58.79,93.41,70.88,93.41,,88.46,80.77,0.55,97.25,75.27,,54.4,56.04,77.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.0,7.5,14.45,3,4,4,3.75,2.05,5.3,4,13,7,2.5,1.19,2.81,11,17,13,22.83,15.33,17.4,3,4,3,4.95,1.92,5.03,2,18,5,1.98,1.07,2.62,15,19,15,358865329.75,0.525
2886,兆豐金,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,B+,61.55,↓,,,,,48.28,56.46,72.37,60.2,,,,,,,2017,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,14.84,95.6,13.74,93.96,,88.46,85.16,0.55,98.35,87.36,,56.59,57.14,64.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.38,7.19,14.71,3,4,4,1.28,0.98,2.98,18,18,12,2.56,1.15,3.01,9,16,11,27.87,15.07,17.83,2,4,3,1.4,0.51,1.47,19,31,26,1.87,0.6,1.52,15,30,25,331835681.25,0.5125
2886,兆豐金,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,A+,67.9,-,,,,,66.67,68.24,74.08,62.84,,,,,,,2016,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,66.85,96.2,71.2,46.74,,82.07,89.13,25.0,99.46,72.28,,58.15,56.52,74.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,15.0,7.23,15.23,3,4,4,1.25,1.03,3.04,20,20,14,2.5,1.91,5.37,9,13,6,26.67,15.22,17.75,2,4,3,2.8,5.22,4.62,8,7,7,2.34,1.29,3.73,12,18,10,313645918.0,0.42500000000000004
2887,台新新光金,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,A,64.69,↑,,,,,85.19,74.54,68.58,58.57,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,66.09,82.76,66.09,86.21,72.31,82.76,66.67,22.99,90.23,77.59,71.38,39.66,53.45,68.97,72.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,53.85,55.56,55.85,1,1,1,2.56,1.89,3.88,6,12,11,1.28,0.89,1.68,20,20,21,34.07,46.71,47.29,1,1,1,1.91,1.76,3.51,15,16,10,0.96,0.79,1.47,33,28,22,191180182.25,0.28
2887,台新新光金,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,B+,63.06,↓,,,,,85.81,64.55,65.53,60.41,,,,,,,2021,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,5.11,96.02,60.8,88.07,70.7,80.11,68.75,17.61,88.07,56.25,69.99,40.34,55.11,73.86,72.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,51.28,53.2,55.48,1,1,1,1.28,0.89,1.59,17,18,22,1.28,0.89,1.59,17,18,22,32.56,44.51,47.16,1,1,1,1.02,0.69,1.39,29,27,22,1.02,0.69,1.39,29,27,22,183848191.75,0.5925
2887,台新新光金,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,A,64.42,-,,,,,98.15,67.32,67.34,61.0,,,,,,,2020,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,10.56,98.33,65.0,91.11,70.52,81.11,68.33,31.67,92.22,56.11,69.59,46.11,52.22,73.33,72.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,50.0,50.53,54.43,1,1,1,1.25,0.56,1.46,18,25,22,1.25,0.56,1.46,18,25,22,32.26,45.05,47.26,1,1,1,1.03,0.55,1.36,25,26,21,1.03,0.55,1.36,25,26,21,137825425.75,0.43
2887,台新新光金,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,A,64.97,↑,,,,,63.78,63.86,67.27,63.79,,,,,,,2019,2019/12,2022/03/31,2018.0,Y,金融業,金融,商業銀行,7.07,96.2,62.5,91.85,,83.15,71.2,29.35,88.59,67.93,,44.02,54.89,94.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,52.5,50.29,53.97,1,1,1,1.25,0.6,1.47,17,23,23,6.25,10.08,9.05,1,4,2,36.29,44.92,46.61,1,1,1,2.0,0.87,1.53,13,22,20,4.5,6.26,7.17,2,5,3,149518193.75,0.5175
2887,台新新光金,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,B+,59.38,↓,,,,,61.58,44.72,68.84,54.57,,,,,,,2018,2018/12,2022/03/31,2017.0,Y,金融業,金融,商業銀行,6.04,93.41,12.64,43.41,,82.97,71.98,30.22,91.76,76.37,,22.53,56.04,77.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,31.13,39.63,1,1,1,2.5,1.17,3.04,11,18,11,5.0,6.99,6.92,2,3,4,32.28,25.04,32.65,1,3,1,1.49,0.86,2.07,18,24,19,3.47,4.52,5.89,5,9,3,144079625.25,0.52
2887,台新新光金,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,A,63.45,-,,,,,59.17,54.3,72.78,59.65,,,,,,,2017,2017/12,2022/03/31,2016.0,Y,金融業,金融,商業銀行,4.95,89.01,68.68,43.96,,80.77,85.16,21.98,90.66,85.16,,26.92,57.14,92.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,48.72,26.27,39.78,1,3,1,2.56,1.14,3.12,9,17,10,3.85,1.64,4.12,4,12,8,35.25,22.05,32.87,1,3,2,1.4,0.8,2.08,19,23,20,2.8,1.47,3.94,9,18,10,130557107.5,0.52
2887,台新新光金,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,A,63.45,-,,,,,56.25,51.74,74.43,60.4,,,,,,,2016,2016/12,2022/03/31,2015.0,Y,金融業,金融,商業銀行,10.33,45.11,90.76,46.74,,76.63,89.13,25.0,91.85,88.59,,29.89,56.52,92.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,勤業眾信聯合,47.5,24.12,39.16,1,3,1,2.5,1.25,3.28,9,18,13,3.75,1.75,4.35,3,14,9,36.67,20.96,32.83,1,3,2,1.4,0.84,2.15,21,25,19,2.34,1.12,3.05,12,19,12,108415782.0,0.52
2889,國票金,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,B-,49.25,↑,,,,,94.4,59.12,62.24,34.82,,,,,,,2022,2022/12,2022/11/01,2021.0,Y,金融業,金融,商業銀行,86.78,30.46,87.93,36.21,55.44,78.16,66.67,18.97,89.08,54.6,60.06,23.56,2.87,51.15,61.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,17.95,7.65,14.45,3,3,3,1.28,0.08,0.22,20,43,34,2.56,0.29,0.25,6,31,32,20.74,12.19,16.18,2,3,3,3.83,0.2,0.43,1,42,36,2.39,2.84,1.75,8,10,20,42282425.5,0.33
2889,國票金,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,C,45.89,↓,,,,,99.5,51.02,50.55,40.29,,,,,,,2021,2021/12,2022/03/31,2020.0,Y,金融業,金融,商業銀行,67.05,33.52,58.52,38.07,56.22,78.98,30.11,23.3,84.09,53.98,60.5,23.3,2.84,73.86,61.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,17.95,7.88,14.56,3,3,3,3.85,1.76,5.21,5,13,6,1.28,0.12,0.22,17,42,35,19.38,11.95,16.32,3,3,3,6.12,1.74,5.32,1,17,5,4.08,0.2,0.4,2,38,36,47907659.25,0.9275
2889,國票金,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,B,52.44,↑,,,,,99.18,51.76,54.91,50.36,,,,,,,2020,2020/12,2022/03/31,2019.0,Y,金融業,金融,商業銀行,65.0,36.67,58.33,41.11,56.22,81.11,36.11,18.33,88.33,70.56,62.51,30.56,52.22,56.67,61.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,資誠聯合,17.5,6.79,14.1,3,3,3,3.75,1.63,5.09,5,16,8,1.25,0.09,0.21,18,37,32,24.19,13.25,17.03,2,3,3,5.13,1.58,4.77,2,19,6,3.59,0.19,0.4,8,38,34,33548911.75,0.73
